,0
2998,2
2999,0
3000,0
3001,2
3002,2
3003,0
3004,2
3005,2
3006,1
3007,1
3008,1
3009,2
3010,0
3011,1
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,2
3020,0
3021,2
3022,0
3023,0
3024,2
3025,0
3026,2
3027,0
3028,0
3029,2
3030,2
3031,2
3032,0
3033,0
3034,0
3035,1
3036,1
3037,2
3038,0
3039,0
3040,0
3041,0
3042,2
3043,0
3044,0
3045,0
3046,0
3047,0
3048,1
3049,1
3050,0
3051,0
3052,0
3053,0
3054,1
3055,1
3056,1
3057,2
3058,0
3059,0
3060,0
3061,2
3062,2
3063,1
3064,0
3065,0
3066,2
3067,0
3068,0
3069,2
3070,1
3071,2
3072,1
3073,1
3074,1
3075,1
3076,0
3077,2
3078,2
3079,2
3080,1
3081,2
3082,2
3083,2
3084,0
3085,2
3086,0
3087,2
3088,2
3089,2
3090,2
3091,1
3092,0
3093,1
3094,0
3095,0
3096,2
3097,0
3098,0
3099,0
3100,1
3101,1
3102,2
3103,1
3104,2
3105,2
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,1
3113,0
3114,2
3115,1
3116,0
3117,1
3118,1
3119,0
3120,2
3121,1
3122,1
3123,2
3124,1
3125,2
3126,0
3127,1
3128,0
3129,1
3130,2
3131,1
3132,1
3133,2
3134,0
3135,0
3136,2
3137,0
3138,1
3139,0
3140,1
3141,1
3142,0
3143,2
3144,2
3145,2
3146,0
3147,1
3148,2
3149,0
3150,0
3151,1
3152,1
3153,1
3154,1
3155,1
3156,2
3157,0
3158,1
3159,1
3160,2
3161,1
3162,0
3163,0
3164,1
3165,0
3166,2
3167,1
3168,0
3169,2
3170,0
3171,1
3172,0
3173,0
3174,0
3175,1
3176,2
3177,2
3178,0
3179,0
3180,2
3181,2
3182,0
3183,2
3184,1
3185,0
3186,1
3187,0
3188,0
3189,0
3190,2
3191,0
3192,1
3193,0
3194,2
3195,2
3196,2
3197,1
3198,2
3199,0
3200,0
3201,1
3202,0
3203,0
3204,1
3205,2
3206,1
3207,2
3208,2
3209,2
3210,2
3211,2
3212,0
3213,1
3214,0
3215,2
3216,1
3217,2
3218,1
3219,2
3220,1
3221,0
3222,1
3223,1
3224,0
3225,0
3226,2
3227,0
3228,1
3229,0
3230,0
3231,2
3232,2
3233,2
3234,0
3235,1
3236,2
3237,0
3238,1
3239,1
3240,0
3241,1
3242,1
3243,1
3244,2
3245,0
3246,2
3247,1
3248,0
3249,2
3250,2
3251,1
3252,0
3253,1
3254,1
3255,0
3256,1
3257,0
3258,2
3259,2
3260,1
3261,2
3262,2
3263,1
3264,0
3265,0
3266,0
3267,0
3268,2
3269,1
3270,1
3271,1
3272,2
3273,0
3274,0
3275,2
3276,1
3277,1
3278,2
3279,1
3280,0
3281,1
3282,1
3283,2
3284,0
3285,2
3286,0
3287,0
3288,1
3289,1
3290,1
3291,1
3292,1
3293,1
3294,2
3295,0
3296,1
3297,1
3298,2
3299,1
3300,1
3301,0
3302,1
3303,0
3304,1
3305,2
3306,0
3307,0
3308,1
3309,1
3310,1
3311,0
3312,1
3313,2
3314,1
3315,0
3316,2
3317,2
3318,2
3319,2
3320,1
3321,0
3322,0
3323,2
3324,0
3325,2
3326,0
3327,0
3328,1
3329,2
3330,2
3331,1
3332,1
3333,0
3334,0
3335,1
3336,1
3337,1
3338,2
3339,1
3340,1
3341,1
3342,2
3343,2
3344,1
3345,2
3346,0
3347,1
3348,2
3349,2
3350,0
3351,2
3352,0
3353,0
3354,0
3355,2
3356,1
3357,0
3358,0
3359,1
3360,2
3361,2
3362,0
3363,1
3364,2
3365,0
3366,0
3367,1
3368,2
3369,2
3370,2
3371,1
3372,0
3373,2
3374,2
3375,1
3376,0
3377,0
3378,2
3379,0
3380,1
3381,1
3382,0
3383,2
3384,0
3385,0
3386,1
3387,2
3388,1
3389,0
3390,1
3391,0
3392,1
3393,1
3394,2
3395,2
3396,2
3397,2
3398,1
3399,1
3400,2
3401,2
3402,0
3403,0
3404,1
3405,2
3406,0
3407,1
3408,2
3409,0
3410,2
3411,2
3412,0
3413,0
3414,2
3415,1
3416,0
3417,1
3418,1
3419,1
3420,0
3421,0
3422,0
3423,2
3424,2
3425,2
3426,0
3427,2
3428,0
3429,1
3430,0
3431,0
3432,2
3433,1
3434,0
3435,0
3436,1
3437,0
3438,2
3439,1
3440,1
3441,2
3442,1
3443,0
3444,2
3445,1
3446,2
3447,1
3448,0
3449,0
3450,0
3451,2
3452,2
3453,0
3454,2
3455,1
3456,0
3457,2
3458,2
3459,2
3460,2
3461,0
3462,2
3463,0
3464,0
3465,0
3466,2
3467,2
3468,1
3469,1
3470,0
3471,2
3472,0
3473,2
3474,0
3475,0
3476,0
3477,0
3478,2
3479,2
3480,0
3481,0
3482,2
3483,2
3484,2
3485,1
3486,2
3487,1
3488,2
3489,0
3490,2
3491,1
3492,2
3493,2
3494,1
3495,2
3496,0
3497,2
3498,0
3499,0
3500,2
3501,2
3502,1
3503,1
3504,1
3505,2
3506,2
3507,2
3508,1
3509,2
3510,1
3511,2
3512,1
3513,1
3514,2
3515,1
3516,0
3517,0
3518,1
3519,2
3520,1
3521,2
3522,2
3523,0
3524,0
3525,0
3526,0
3527,0
3528,1
3529,1
3530,1
3531,0
3532,2
3533,2
3534,1
3535,2
3536,0
3537,2
3538,0
3539,0
3540,0
3541,0
3542,2
3543,0
3544,2
3545,0
3546,0
3547,0
3548,2
3549,0
3550,0
3551,1
3552,2
3553,2
3554,0
3555,0
3556,0
3557,1
3558,2
3559,1
3560,0
3561,0
3562,0
3563,0
3564,2
3565,0
3566,2
3567,0
3568,1
3569,1
3570,0
3571,0
3572,2
3573,0
3574,2
3575,0
3576,2
3577,2
3578,0
3579,1
3580,1
3581,2
3582,1
3583,2
3584,0
3585,2
3586,0
3587,2
3588,0
3589,1
3590,1
3591,2
3592,0
3593,1
3594,0
3595,2
3596,2
3597,0
3598,2
3599,1
3600,1
3601,2
3602,1
3603,0
3604,2
3605,1
3606,2
3607,0
3608,1
3609,2
3610,1
3611,0
3612,2
3613,2
3614,0
3615,2
3616,0
3617,1
3618,0
3619,0
3620,0
3621,0
3622,0
3623,2
3624,2
3625,0
3626,0
3627,0
3628,0
3629,1
3630,1
3631,0
3632,0
3633,2
3634,0
3635,0
3636,1
3637,2
3638,2
3639,1
3640,1
3641,1
3642,0
3643,2
3644,0
3645,1
3646,1
3647,1
3648,2
3649,0
3650,2
3651,2
3652,2
3653,0
3654,0
3655,0
3656,0
3657,0
3658,0
3659,1
3660,2
3661,0
3662,2
3663,2
3664,2
3665,1
3666,1
3667,2
3668,1
3669,0
3670,1
3671,2
3672,0
3673,0
3674,0
3675,2
3676,1
3677,1
3678,1
3679,0
3680,1
3681,2
3682,1
3683,0
3684,1
3685,1
3686,1
3687,2
3688,0
3689,2
3690,0
3691,0
3692,2
3693,0
3694,2
3695,0
3696,0
3697,0
3698,0
3699,2
3700,0
3701,0
3702,1
3703,0
3704,2
3705,0
3706,2
3707,1
3708,1
3709,1
3710,1
3711,1
3712,2
3713,0
3714,1
3715,2
3716,0
3717,1
3718,1
3719,2
3720,2
3721,0
3722,2
3723,0
3724,1
3725,1
3726,2
3727,1
3728,1
3729,0
3730,1
3731,0
3732,0
3733,2
3734,2
3735,1
3736,1
3737,0
3738,1
3739,1
3740,0
3741,2
3742,0
3743,1
3744,0
3745,1
3746,0
3747,1
3748,0
3749,2
3750,2
3751,0
3752,2
3753,2
3754,1
3755,2
3756,1
3757,0
3758,1
3759,1
3760,2
3761,2
3762,1
3763,1
3764,0
3765,2
3766,1
3767,0
3768,2
3769,0
3770,1
3771,0
3772,0
3773,2
3774,1
3775,0
3776,0
3777,2
3778,0
3779,1
3780,0
3781,1
3782,1
3783,1
3784,0
3785,1
3786,1
3787,0
3788,1
3789,0
3790,1
3791,2
3792,1
3793,0
3794,1
3795,1
3796,2
3797,0
3798,2
3799,2
3800,2
3801,2
3802,2
3803,0
3804,2
3805,2
3806,2
3807,1
3808,2
3809,2
3810,2
3811,2
3812,2
3813,0
3814,0
3815,0
3816,0
3817,2
3818,1
3819,2
3820,0
3821,0
3822,2
3823,1
3824,0
3825,1
3826,0
3827,2
3828,0
3829,2
3830,1
3831,0
3832,0
3833,2
3834,0
3835,0
3836,2
3837,0
3838,0
3839,1
3840,0
3841,0
3842,2
3843,1
3844,0
3845,0
3846,0
3847,0
3848,2
3849,0
3850,2
3851,2
3852,0
3853,0
3854,2
3855,2
3856,0
3857,0
3858,2
3859,2
3860,0
3861,1
3862,1
3863,1
3864,2
3865,0
3866,0
3867,2
3868,1
3869,0
3870,2
3871,2
3872,1
3873,2
3874,0
3875,0
3876,2
3877,1
3878,1
3879,1
3880,0
3881,2
3882,0
3883,0
3884,0
3885,1
3886,1
3887,2
3888,2
3889,1
3890,1
3891,0
3892,2
3893,0
3894,2
3895,0
3896,2
3897,1
3898,1
3899,1
3900,0
3901,2
3902,1
3903,0
3904,1
3905,0
3906,0
3907,0
3908,1
3909,2
3910,2
3911,0
3912,0
3913,2
3914,2
3915,1
3916,2
3917,2
3918,0
3919,0
3920,0
3921,2
3922,0
3923,0
3924,0
3925,0
3926,1
3927,1
3928,1
3929,1
3930,1
3931,0
3932,0
3933,0
3934,0
3935,1
3936,2
3937,1
3938,0
3939,1
3940,1
3941,0
3942,0
3943,0
3944,0
3945,2
3946,1
3947,2
3948,1
3949,1
3950,0
3951,0
3952,0
3953,2
3954,1
3955,2
3956,2
3957,0
3958,0
3959,0
3960,1
3961,2
3962,1
3963,2
3964,0
3965,0
3966,0
3967,2
3968,1
3969,1
3970,0
3971,2
3972,0
3973,0
3974,0
3975,0
3976,1
3977,0
3978,2
3979,0
3980,1
3981,0
3982,2
3983,1
3984,0
3985,0
3986,0
3987,2
3988,2
3989,2
3990,0
3991,0
3992,1
3993,0
3994,2
3995,1
3996,0
3997,1
3998,1
3999,2
4000,0
4001,1
4002,0
4003,2
4004,1
4005,0
4006,0
4007,2
4008,1
4009,1
4010,0
4011,1
4012,2
4013,0
4014,0
4015,0
4016,2
4017,2
4018,0
4019,0
4020,1
4021,0
4022,0
4023,0
4024,1
4025,0
4026,2
4027,1
4028,0
4029,1
4030,0
4031,1
4032,0
4033,2
4034,0
4035,0
4036,0
4037,2
4038,2
4039,1
4040,2
4041,0
4042,0
4043,0
4044,1
4045,0
4046,0
4047,0
4048,0
4049,1
4050,0
4051,1
4052,0
4053,1
4054,1
4055,2
4056,1
4057,2
4058,1
4059,0
4060,1
4061,2
4062,0
4063,0
4064,2
4065,1
4066,2
4067,2
4068,2
4069,2
4070,0
4071,0
4072,2
4073,2
4074,2
4075,0
4076,0
4077,0
4078,1
4079,1
4080,2
4081,0
4082,0
4083,1
4084,2
4085,0
4086,2
4087,1
4088,2
4089,2
4090,0
4091,0
4092,1
4093,1
4094,1
4095,0
4096,0
4097,2
4098,0
4099,2
4100,1
4101,2
4102,2
4103,2
4104,2
4105,0
4106,2
4107,0
4108,0
4109,1
4110,0
4111,2
4112,0
4113,0
4114,2
4115,1
4116,1
4117,2
4118,2
4119,1
4120,2
4121,0
4122,2
4123,1
4124,1
4125,0
4126,0
4127,0
4128,2
4129,1
4130,0
4131,2
4132,1
4133,0
4134,1
4135,2
4136,0
4137,0
4138,2
4139,1
4140,0
4141,1
4142,1
4143,2
4144,0
4145,1
4146,0
4147,2
4148,0
4149,2
4150,2
4151,0
4152,0
4153,0
4154,2
4155,0
4156,2
4157,0
4158,2
4159,0
4160,2
4161,0
4162,2
4163,1
4164,2
4165,0
4166,1
4167,1
4168,0
4169,1
4170,1
4171,0
4172,1
4173,2
4174,2
4175,2
4176,2
4177,0
4178,0
4179,2
4180,0
4181,2
4182,1
4183,2
4184,0
4185,1
4186,0
4187,1
4188,0
4189,0
4190,2
4191,1
4192,2
4193,2
4194,0
4195,0
4196,0
4197,0
4198,1
4199,2
4200,0
4201,1
4202,0
4203,2
4204,1
4205,2
4206,0
4207,0
4208,2
4209,2
4210,1
4211,0
4212,1
4213,0
4214,0
4215,0
4216,1
4217,1
4218,2
4219,0
4220,0
4221,1
4222,0
4223,0
4224,2
4225,2
4226,0
4227,0
4228,1
4229,1
4230,0
4231,0
4232,2
4233,2
4234,2
4235,2
4236,0
4237,1
4238,0
4239,2
4240,2
4241,2
4242,2
4243,2
4244,1
4245,1
4246,1
4247,2
4248,0
4249,1
4250,0
4251,0
4252,0
4253,2
4254,0
4255,2
4256,0
4257,0
4258,1
4259,0
4260,1
4261,1
4262,0
4263,0
4264,0
4265,1
4266,2
4267,2
4268,1
4269,0
4270,1
4271,2
4272,0
4273,1
4274,2
4275,1
4276,0
4277,2
4278,0
4279,0
4280,0
4281,1
4282,0
4283,2
4284,1
4285,0
4286,0
4287,0
4288,0
4289,2
4290,0
4291,1
4292,1
4293,2
4294,0
4295,2
4296,0
4297,0
4298,0
4299,0
4300,2
4301,0
4302,0
4303,2
4304,1
4305,0
4306,0
4307,2
4308,2
4309,2
4310,0
4311,1
4312,0
4313,0
4314,0
4315,1
4316,0
4317,0
4318,0
4319,1
4320,2
4321,2
4322,2
4323,0
4324,2
4325,1
4326,2
4327,1
4328,0
4329,1
4330,0
4331,0
4332,0
4333,2
4334,1
4335,0
4336,1
4337,0
4338,2
4339,2
4340,0
4341,1
4342,1
4343,1
4344,0
4345,0
4346,2
4347,1
4348,1
4349,1
4350,0
4351,2
4352,2
4353,2
4354,2
4355,0
4356,2
4357,2
4358,0
4359,0
4360,2
4361,1
4362,1
4363,2
4364,2
4365,2
4366,0
4367,1
4368,1
4369,1
4370,0
4371,1
4372,2
4373,2
4374,0
4375,2
4376,0
4377,2
4378,0
4379,2
4380,2
4381,0
4382,1
4383,0
4384,0
4385,1
4386,0
4387,1
4388,1
4389,0
4390,1
4391,0
4392,2
4393,2
4394,0
4395,0
4396,0
4397,1
4398,0
4399,0
4400,0
4401,2
4402,0
4403,1
4404,2
4405,1
4406,1
4407,2
4408,0
4409,1
4410,2
4411,0
4412,2
4413,0
4414,0
4415,1
4416,1
4417,0
4418,2
4419,2
4420,1
4421,0
4422,2
4423,1
4424,1
4425,2
4426,0
4427,0
4428,0
4429,0
4430,2
4431,1
4432,2
4433,2
4434,2
4435,0
4436,2
4437,0
4438,1
4439,2
4440,0
4441,2
4442,1
4443,0
4444,0
4445,1
4446,1
4447,0
4448,1
4449,0
4450,1
4451,1
4452,2
4453,0
4454,1
4455,1
4456,2
4457,1
4458,2
4459,0
4460,2
4461,2
4462,0
4463,2
4464,2
4465,2
4466,0
4467,0
4468,0
4469,2
4470,1
4471,1
4472,2
4473,0
4474,1
4475,2
4476,0
4477,1
4478,2
4479,1
4480,1
4481,0
4482,0
4483,0
4484,2
4485,2
4486,2
4487,2
4488,2
4489,2
4490,0
4491,2
4492,0
4493,2
4494,1
4495,0
4496,2
4497,0
4498,1
4499,0
4500,2
4501,0
4502,2
4503,1
4504,2
4505,1
4506,0
4507,0
4508,2
4509,0
4510,2
4511,2
4512,2
4513,2
4514,1
4515,1
4516,2
4517,0
4518,1
4519,1
4520,2
4521,1
4522,0
4523,0
4524,1
4525,1
4526,1
4527,0
4528,2
4529,0
4530,0
4531,2
4532,1
4533,1
4534,1
4535,0
4536,2
4537,0
4538,0
4539,0
4540,0
4541,0
4542,0
4543,0
4544,1
4545,2
4546,0
4547,0
4548,0
4549,1
4550,1
4551,0
4552,2
4553,0
4554,1
4555,2
4556,0
4557,2
4558,0
4559,2
4560,2
4561,0
4562,0
4563,0
4564,2
4565,2
4566,2
4567,2
4568,1
4569,1
4570,0
4571,2
4572,1
4573,2
4574,0
4575,2
4576,0
4577,2
4578,2
4579,0
4580,0
4581,2
4582,2
4583,0
4584,2
4585,0
4586,0
4587,1
4588,2
4589,0
4590,0
4591,2
4592,2
4593,2
4594,2
4595,0
4596,1
4597,2
4598,1
4599,1
4600,2
4601,0
4602,0
4603,0
4604,0
4605,0
4606,1
4607,2
4608,2
4609,2
4610,2
4611,1
4612,2
4613,0
4614,0
4615,1
4616,0
4617,0
4618,0
4619,1
4620,2
4621,2
4622,2
4623,1
4624,2
4625,1
4626,1
4627,2
4628,1
4629,2
4630,2
4631,0
4632,1
4633,1
4634,0
4635,1
4636,0
4637,0
4638,1
4639,2
4640,1
4641,0
4642,0
4643,0
4644,1
4645,0
4646,0
4647,1
4648,2
4649,1
4650,0
4651,0
4652,0
4653,0
4654,2
4655,2
4656,2
4657,0
4658,2
4659,2
4660,2
4661,2
4662,2
4663,2
4664,1
4665,0
4666,1
4667,2
4668,0
4669,2
4670,0
4671,1
4672,1
4673,1
4674,0
4675,2
4676,2
4677,1
4678,0
4679,1
4680,2
4681,0
4682,0
4683,2
4684,0
4685,2
4686,0
4687,0
4688,2
4689,1
4690,1
4691,1
4692,0
4693,2
4694,2
4695,2
4696,2
4697,0
4698,2
4699,0
4700,0
4701,0
4702,0
4703,1
4704,0
4705,2
4706,2
4707,1
4708,2
4709,0
4710,0
4711,1
4712,0
4713,0
4714,0
4715,2
4716,2
4717,1
4718,0
4719,2
4720,1
4721,1
4722,2
4723,0
4724,0
4725,1
4726,1
4727,2
4728,0
4729,2
4730,0
4731,2
4732,0
4733,2
4734,1
4735,2
4736,2
4737,1
4738,0
4739,0
4740,1
4741,0
4742,0
4743,0
4744,2
4745,0
4746,1
4747,2
4748,1
4749,1
4750,1
4751,2
4752,0
4753,1
4754,1
4755,0
4756,0
4757,2
4758,0
4759,2
4760,0
4761,2
4762,0
4763,0
4764,1
4765,2
4766,1
4767,2
4768,1
4769,0
4770,2
4771,2
4772,1
4773,1
4774,2
4775,1
4776,2
4777,0
4778,0
4779,2
4780,0
4781,1
4782,1
4783,2
4784,0
4785,0
4786,2
4787,1
4788,0
4789,1
4790,0
4791,2
4792,1
4793,0
4794,1
4795,2
4796,0
4797,0
4798,2
4799,0
4800,2
4801,2
4802,2
4803,0
4804,0
4805,2
4806,1
4807,2
4808,0
4809,2
4810,1
4811,0
4812,2
4813,0
4814,1
4815,1
4816,1
4817,2
4818,2
4819,1
4820,1
4821,1
4822,1
4823,0
4824,1
4825,2
4826,1
4827,0
4828,1
4829,2
4830,0
4831,2
4832,1
4833,1
4834,1
4835,0
4836,1
4837,1
4838,1
4839,2
4840,2
4841,1
4842,1
4843,1
4844,2
4845,1
4846,0
4847,1
4848,2
4849,0
4850,0
4851,1
4852,1
4853,0
4854,0
4855,2
4856,2
4857,1
4858,1
4859,0
4860,0
4861,1
4862,1
4863,1
4864,2
4865,1
4866,1
4867,1
4868,1
4869,2
4870,0
4871,0
4872,1
4873,0
4874,0
4875,2
4876,1
4877,2
4878,0
4879,2
4880,1
4881,2
4882,2
4883,2
4884,2
4885,0
4886,1
4887,0
4888,0
4889,1
4890,0
4891,0
4892,1
4893,0
4894,1
4895,0
4896,1
4897,0
4898,2
4899,0
4900,2
4901,2
4902,2
4903,1
4904,2
4905,1
4906,1
4907,0
4908,2
4909,2
4910,1
4911,0
4912,2
4913,1
4914,1
4915,0
4916,2
4917,1
4918,0
4919,1
4920,1
4921,1
4922,1
4923,2
4924,2
4925,0
4926,1
4927,0
4928,2
4929,1
4930,1
4931,0
4932,0
4933,2
4934,1
4935,2
4936,2
4937,0
4938,1
4939,2
4940,0
4941,1
4942,1
4943,0
4944,2
4945,1
4946,0
4947,1
4948,0
4949,2
4950,1
4951,2
4952,1
4953,0
4954,0
4955,2
4956,1
4957,2
4958,2
4959,2
4960,0
4961,0
4962,0
4963,2
4964,1
4965,1
4966,0
4967,0
4968,0
4969,0
4970,0
4971,0
4972,0
4973,0
4974,2
4975,0
4976,2
4977,1
4978,1
4979,0
4980,2
4981,1
4982,1
4983,1
4984,0
4985,0
4986,1
4987,2
4988,1
4989,2
4990,2
4991,0
4992,2
4993,2
4994,1
4995,0
4996,1
4997,1
4998,1
4999,0
5000,2
5001,2
5002,2
5003,1
5004,1
5005,0
5006,2
5007,2
5008,1
5009,1
5010,2
5011,1
5012,1
5013,1
5014,0
5015,0
5016,1
5017,0
5018,1
5019,2
5020,0
5021,0
5022,2
5023,1
5024,0
5025,1
5026,2
5027,1
5028,0
5029,1
5030,2
5031,0
5032,2
5033,0
5034,1
5035,0
5036,2
5037,0
5038,1
5039,2
5040,0
5041,2
5042,1
5043,0
5044,1
5045,2
5046,0
5047,2
5048,0
5049,0
5050,2
5051,0
5052,0
5053,1
5054,2
5055,1
5056,0
5057,2
5058,0
5059,1
5060,1
5061,0
5062,2
5063,2
5064,1
5065,0
5066,0
5067,0
5068,0
5069,0
5070,2
5071,2
5072,2
5073,0
5074,2
5075,1
5076,0
5077,2
5078,2
5079,1
5080,1
5081,0
5082,1
5083,0
5084,0
5085,2
5086,2
5087,2
5088,0
5089,0
5090,1
5091,0
5092,0
5093,0
5094,0
5095,2
5096,1
5097,1
5098,2
5099,1
5100,2
5101,1
5102,0
5103,2
5104,0
5105,0
5106,0
5107,2
5108,1
5109,0
5110,1
5111,2
5112,1
5113,2
5114,2
5115,1
5116,0
5117,1
5118,1
5119,1
5120,2
5121,2
5122,0
5123,0
5124,0
5125,2
5126,0
5127,2
5128,0
5129,0
5130,2
5131,2
5132,2
5133,2
5134,2
5135,0
5136,0
5137,2
5138,2
5139,2
5140,1
5141,1
5142,0
5143,1
5144,2
5145,2
5146,1
5147,0
5148,2
5149,2
5150,0
5151,1
5152,0
5153,1
5154,0
5155,2
5156,2
5157,1
5158,0
5159,0
5160,0
5161,1
5162,1
5163,1
5164,0
5165,1
5166,1
5167,2
5168,1
5169,0
5170,2
5171,1
5172,1
5173,1
5174,0
5175,2
5176,0
5177,0
5178,0
5179,0
5180,2
5181,2
5182,2
5183,0
5184,0
5185,2
5186,0
5187,2
5188,0
5189,1
5190,2
5191,0
5192,0
5193,1
5194,1
5195,2
5196,1
5197,1
5198,2
5199,0
5200,2
5201,1
5202,2
5203,1
5204,1
5205,2
5206,0
5207,2
5208,1
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,0
5216,2
5217,0
5218,1
5219,2
5220,2
5221,0
5222,0
5223,2
5224,0
5225,1
5226,1
5227,0
5228,1
5229,0
5230,0
5231,0
5232,0
5233,1
5234,0
5235,1
5236,2
5237,2
5238,0
5239,0
5240,0
5241,2
5242,0
5243,0
5244,2
5245,1
5246,0
5247,2
5248,1
5249,0
5250,0
5251,2
5252,0
5253,0
5254,2
5255,0
5256,1
5257,2
5258,0
5259,2
5260,1
5261,1
5262,2
5263,2
5264,1
5265,2
5266,0
5267,0
5268,2
5269,2
5270,0
5271,1
5272,1
5273,1
5274,2
5275,0
5276,0
5277,2
5278,2
5279,1
5280,1
5281,1
5282,1
5283,0
5284,0
5285,1
5286,2
5287,0
5288,2
5289,2
5290,1
5291,2
5292,2
5293,0
5294,2
5295,1
5296,1
5297,0
5298,1
5299,2
5300,1
5301,2
5302,1
5303,0
5304,0
5305,2
5306,2
5307,2
5308,0
5309,2
5310,1
5311,0
5312,2
5313,1
5314,2
5315,2
5316,2
5317,0
5318,0
5319,2
5320,0
5321,2
5322,2
5323,2
5324,2
5325,2
5326,0
5327,0
5328,0
5329,0
5330,0
5331,1
5332,2
5333,2
5334,2
5335,0
5336,2
5337,1
5338,0
5339,0
5340,0
5341,0
5342,2
5343,0
5344,0
5345,0
5346,1
5347,0
5348,2
5349,2
5350,2
5351,2
5352,0
5353,0
5354,2
5355,0
5356,2
5357,0
5358,2
5359,2
5360,2
5361,2
5362,2
5363,1
5364,2
5365,2
5366,2
5367,0
5368,2
5369,0
5370,2
5371,1
5372,0
5373,2
5374,0
5375,0
5376,2
5377,2
5378,0
5379,2
5380,0
5381,0
5382,0
5383,2
5384,0
5385,2
5386,0
5387,0
5388,1
5389,0
5390,0
5391,0
5392,0
5393,1
5394,0
5395,0
5396,0
5397,0
5398,1
5399,1
5400,2
5401,0
5402,1
5403,2
5404,1
5405,2
5406,0
5407,2
5408,2
5409,0
5410,2
5411,0
5412,0
5413,1
5414,0
5415,0
5416,0
5417,1
5418,0
5419,1
5420,1
5421,0
5422,0
5423,0
5424,1
5425,0
5426,0
5427,0
5428,1
5429,2
5430,0
5431,2
5432,0
5433,0
5434,0
5435,0
5436,2
5437,2
5438,0
5439,0
5440,2
5441,0
5442,1
5443,0
5444,0
5445,1
5446,2
5447,0
5448,0
5449,0
5450,2
5451,1
5452,1
5453,2
5454,0
5455,2
5456,0
5457,1
5458,1
5459,2
5460,0
5461,0
5462,0
5463,1
5464,1
5465,0
5466,2
5467,1
5468,0
5469,1
5470,2
5471,0
5472,0
5473,1
5474,0
5475,1
5476,0
5477,2
5478,0
5479,2
5480,2
5481,2
5482,2
5483,1
5484,1
5485,1
5486,0
5487,0
5488,1
5489,1
5490,2
5491,0
5492,0
5493,1
5494,2
5495,1
5496,2
5497,0
5498,1
5499,0
5500,1
5501,1
5502,0
5503,0
5504,0
5505,1
5506,2
5507,2
5508,1
5509,2
5510,0
5511,2
5512,1
5513,2
5514,2
5515,2
5516,0
5517,2
5518,0
5519,1
5520,2
5521,1
5522,0
5523,0
5524,0
5525,0
5526,1
5527,1
5528,2
5529,2
5530,0
5531,2
5532,0
5533,0
5534,1
5535,2
5536,2
5537,0
5538,1
5539,2
5540,2
5541,2
5542,2
5543,0
5544,1
5545,1
5546,1
5547,2
5548,1
5549,1
5550,0
5551,0
5552,0
5553,0
5554,0
5555,1
5556,2
5557,0
5558,0
5559,0
5560,2
5561,0
5562,1
5563,2
5564,1
5565,0
5566,2
5567,1
5568,1
5569,0
5570,1
5571,0
5572,1
5573,1
5574,0
5575,0
5576,2
5577,1
5578,2
5579,2
5580,0
5581,0
5582,2
5583,0
5584,1
5585,0
5586,0
5587,1
5588,0
5589,2
5590,1
5591,2
5592,2
5593,2
5594,1
5595,1
5596,1
5597,1
5598,2
5599,1
5600,2
5601,2
5602,0
5603,0
5604,0
5605,2
5606,2
5607,0
5608,2
5609,2
5610,0
5611,0
5612,2
5613,2
5614,1
5615,0
5616,2
5617,0
5618,1
5619,1
5620,1
5621,1
5622,1
5623,1
5624,1
5625,0
5626,1
5627,2
5628,1
5629,1
5630,2
5631,2
5632,2
5633,1
5634,0
5635,2
5636,1
5637,0
5638,0
5639,1
5640,2
5641,0
5642,2
5643,2
5644,2
5645,2
5646,2
5647,2
5648,0
5649,0
5650,2
5651,0
5652,0
5653,0
5654,1
5655,0
5656,0
5657,0
5658,0
5659,1
5660,2
5661,1
5662,2
5663,1
5664,1
5665,1
5666,2
5667,0
5668,2
5669,0
5670,0
5671,1
5672,1
5673,1
5674,0
5675,0
5676,2
5677,2
5678,1
5679,0
5680,1
5681,1
5682,2
5683,0
5684,0
5685,2
5686,0
5687,0
5688,1
5689,0
5690,0
5691,2
5692,2
5693,0
5694,2
5695,1
5696,1
5697,2
5698,0
5699,1
5700,2
5701,0
5702,1
5703,2
5704,1
5705,0
5706,0
5707,0
5708,1
5709,1
5710,2
5711,0
5712,2
5713,2
5714,2
5715,1
5716,0
5717,0
5718,2
5719,0
5720,1
5721,1
5722,2
5723,1
5724,0
5725,0
5726,0
5727,1
5728,2
5729,1
5730,2
5731,2
5732,1
5733,1
5734,1
5735,1
5736,0
5737,2
5738,2
5739,0
5740,1
5741,2
5742,2
5743,1
5744,0
5745,2
5746,2
5747,2
5748,2
5749,2
5750,2
5751,0
5752,1
5753,1
5754,0
5755,0
5756,0
5757,0
5758,2
5759,2
5760,0
5761,0
5762,0
5763,0
